"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"821","10.1257/aer.20150314","https://doi.org/10.1257/aer.20150314","2017","feb","American Economic Association","107","2","592--622","Maya Eden","Misallocation and the Distribution of Global Volatility","American Economic Review","Eden_2017","article"
"822","10.1257/aer.20150988","https://doi.org/10.1257/aer.20150988","2017","feb","American Economic Association","107","2","623--628","Samuel Lundstrom","The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit: Comment","American Economic Review","Lundstrom_2017","article"
"823","10.1257/aer.20161329","https://doi.org/10.1257/aer.20161329","2017","feb","American Economic Association","107","2","629--631","Gordon B. Dahl and Lance Lochner","The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit: Reply","American Economic Review","Dahl_2017","article"
"824","10.1257/aer.20150956","https://doi.org/10.1257/aer.20150956","2017","mar","American Economic Association","107","3","633--689","Rodrigo Adao and Arnaud Costinot and Dave Donaldson","Nonparametric Counterfactual Predictions in Neoclassical Models of International Trade","American Economic Review","Adao_2017","article"
"825","10.1257/aer.20141734","https://doi.org/10.1257/aer.20141734","2017","mar","American Economic Association","107","3","714--747","Linda Babcock and Maria P. Recalde and Lise Vesterlund and Laurie Weingart","Gender Differences in Accepting and Receiving Requests for Tasks with Low Promotability","American Economic Review","Babcock_2017","article"
"826","10.1257/aer.20150781","https://doi.org/10.1257/aer.20150781","2017","mar","American Economic Association","107","3","748--784","Kyle C. Meng","Using a Free Permit Rule to Forecast the Marginal Abatement Cost of Proposed Climate Policy","American Economic Review","Meng_2017","article"
"827","10.1257/aer.20150248","https://doi.org/10.1257/aer.20150248","2017","mar","American Economic Association","107","3","785--823","Simon Gilchrist and Raphael Schoenle and Jae Sim and Egon Zakraj{\v{s}}ek","Inflation Dynamics during the Financial Crisis","American Economic Review","Gilchrist_2017","article"
"828","10.1257/aer.20121660","https://doi.org/10.1257/aer.20121660","2017","mar","American Economic Association","107","3","824--857","Marco Del Negro and Gauti Eggertsson and Andrea Ferrero and Nobuhiro Kiyotaki","The Great Escape? A Quantitative Evaluation of the Fed{\textquotesingle}s Liquidity Facilities","American Economic Review","Del_Negro_2017","article"
"829","10.1257/aer.20150218","https://doi.org/10.1257/aer.20150218","2017","jan","American Economic Association","107","1","31--53","Jeffrey C. Ely","Beeps","American Economic Review","Ely_2017","article"
"830","10.1257/aer.20151086","https://doi.org/10.1257/aer.20151086","2017","jan","American Economic Association","107","1","54--108","Daron Acemoglu and Asuman Ozdaglar and Alireza Tahbaz-Salehi","Microeconomic Origins of Macroeconomic Tail Risks","American Economic Review","Acemoglu_2017","article"
"831","10.1257/aer.20140359","https://doi.org/10.1257/aer.20140359","2017","feb","American Economic Association","107","2","387--424","B. Douglas Bernheim and Erik Madsen","Price Cutting and Business Stealing in Imperfect Cartels","American Economic Review","Bernheim_2017","article"
"832","10.1257/aer.20141300","https://doi.org/10.1257/aer.20141300","2017","feb","American Economic Association","107","2","425--456","Thomas Cornelissen and Christian Dustmann and Uta Schönberg","Peer Effects in the Workplace","American Economic Review","Cornelissen_2017","article"
"833","10.1257/aer.20150528","https://doi.org/10.1257/aer.20150528","2017","feb","American Economic Association","107","2","527--561","Arash Nekoei and Andrea Weber","Does Extending Unemployment Benefits Improve Job Quality?","American Economic Review","Nekoei_2017","article"
"834","10.1257/aer.107.4.967","https://doi.org/10.1257/aer.107.4.967","2017","apr","American Economic Association","107","4","967--1004","Robert J. Shiller","Narrative Economics","American Economic Review","Shiller_2017","article"
"835","10.1257/aer.20160186","https://doi.org/10.1257/aer.20160186","2017","apr","American Economic Association","107","4","1030--1058","Francesco Bianchi and Leonardo Melosi","Escaping the Great Recession","American Economic Review","Bianchi_2017","article"
"836","10.1257/aer.20131118","https://doi.org/10.1257/aer.20131118","2017","apr","American Economic Association","107","4","1104--1135","Jeremy Lise and Jean-Marc Robin","The Macrodynamics of Sorting between Workers and Firms","American Economic Review","Lise_2017","article"
"837","10.1257/aer.20131029","https://doi.org/10.1257/aer.20131029","2017","mar","American Economic Association","107","3","897--930","Lukasz A. Drozd and Ricardo Serrano-Padial","Modeling the Revolving Revolution: The Debt Collection Channel","American Economic Review","Drozd_2017","article"
"838","10.1257/aer.20150808","https://doi.org/10.1257/aer.20150808","2017","apr","American Economic Association","107","4","1136--1164","Sabrina T. Howell","Financing Innovation: Evidence from R{\&}D Grants","American Economic Review","Howell_2017","article"
"839","10.1257/aer.20150503","https://doi.org/10.1257/aer.20150503","2017","apr","American Economic Association","107","4","1165--1206","Christopher Blattman and Julian C. Jamison and Margaret Sheridan","Reducing Crime and Violence: Experimental Evidence from Cognitive Behavioral Therapy in Liberia","American Economic Review","Blattman_2017","article"
"840","10.1257/aer.20151211","https://doi.org/10.1257/aer.20151211","2017","apr","American Economic Association","107","4","1207--1238","Manuel Bagues and Mauro Sylos-Labini and Natalia Zinovyeva","Does the Gender Composition of Scientific Committees Matter?","American Economic Review","Bagues_2017","article"
"841","10.1257/aer.20150947","https://doi.org/10.1257/aer.20150947","2017","apr","American Economic Association","107","4","1239--1263","Hiroki Nishimura and Efe A. Ok and John K.-H. Quah","A Comprehensive Approach to Revealed Preference Theory","American Economic Review","Nishimura_2017","article"
"842","10.1257/aer.20160093","https://doi.org/10.1257/aer.20160093","2017","apr","American Economic Association","107","4","1264--1292","Andrew Ellis and Michele Piccione","Correlation Misperception in Choice","American Economic Review","Ellis_2017","article"
"843","10.1257/aer.20151739","https://doi.org/10.1257/aer.20151739","2017","apr","American Economic Association","107","4","1293--1312","Gene M. Grossman and Elhanan Helpman and Ezra Oberfield and Thomas Sampson","Balanced Growth Despite Uzawa","American Economic Review","Grossman_2017","article"
"844","10.1257/aer.20151326","https://doi.org/10.1257/aer.20151326","2017","apr","American Economic Association","107","4","1313--1334","James Feyrer and Erin T. Mansur and Bruce Sacerdote","Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution","American Economic Review","Feyrer_2017","article"
"845","10.1257/aer.20120273","https://doi.org/10.1257/aer.20120273","2017","apr","American Economic Association","107","4","1335--1361","Alejandro Ponce and Enrique Seira and Guillermo Zamarripa","Borrowing on the Wrong Credit Card? Evidence from Mexico","American Economic Review","Ponce_2017","article"
"846","10.1257/aer.20141707","https://doi.org/10.1257/aer.20141707","2017","jun","American Economic Association","107","6","1365--1398","Richard Hornbeck and Daniel Keniston","Creative Destruction: Barriers to Urban Growth and the Great Boston Fire of 1872","American Economic Review","Hornbeck_2017","article"
"847","10.1257/aer.20160277","https://doi.org/10.1257/aer.20160277","2017","jun","American Economic Association","107","6","1477--1506","Andreas Kleiner and Benny Moldovanu","Content-Based Agendas and Qualified Majorities in Sequential Voting","American Economic Review","Kleiner_2017","article"
"848","10.1257/aer.20151413","https://doi.org/10.1257/aer.20151413","2017","jun","American Economic Association","107","6","1507--1534","Laurens Cherchye and Thomas Demuynck and Bram De Rock and Frederic Vermeulen","Household Consumption When the Marriage Is Stable","American Economic Review","Cherchye_2017","article"
"849","10.1257/aer.20140774","https://doi.org/10.1257/aer.20140774","2017","jun","American Economic Association","107","6","1535--1563","Tahir Andrabi and Jishnu Das and Asim Ijaz Khwaja","Report Cards: The Impact of Providing School and Child Test Scores on Educational Markets","American Economic Review","Andrabi_2017","article"
"850","10.1257/aer.20150774","https://doi.org/10.1257/aer.20150774","2017","jun","American Economic Association","107","6","1564--1610","Nicolas Berman and Mathieu Couttenier and Dominic Rohner and Mathias Thoenig","This Mine is Mine! How Minerals Fuel Conflicts in Africa","American Economic Review","Berman_2017","article"
"851","10.1257/aer.20141467","https://doi.org/10.1257/aer.20141467","2017","jun","American Economic Association","107","6","1611--1637","Petter Lundborg and Erik Plug and Astrid Würtz Rasmussen","Can Women Have Children and a Career? {IV} Evidence from {IVF} Treatments","American Economic Review","Lundborg_2017","article"
"852","10.1257/aer.107.7.1753","https://doi.org/10.1257/aer.107.7.1753","2017","jul","American Economic Association","107","7","1753--1777","Bengt Holmström","Pay For Performance and Beyond","American Economic Review","Holmstr_m_2017","article"
"853","10.1257/aer.20151655","https://doi.org/10.1257/aer.20151655","2017","jul","American Economic Association","107","7","1778--1823","Nathaniel Hendren","Knowledge of Future Job Loss and Implications for Unemployment Insurance","American Economic Review","Hendren_2017","article"
"854","10.1257/aer.20150508","https://doi.org/10.1257/aer.20150508","2017","jul","American Economic Association","107","7","1858--1903","Enrico Moretti and Daniel J. Wilson","The Effect of State Taxes on the Geographical Location of Top Earners: Evidence from Star Scientists","American Economic Review","Moretti_2017","article"
"855","10.1257/aer.20150630","https://doi.org/10.1257/aer.20150630","2017","jul","American Economic Association","107","7","1904--1937","Philippe Martin and Thomas Philippon","Inspecting the Mechanism: Leverage and the Great Recession in the Eurozone","American Economic Review","Martin_2017","article"
"856","10.1257/aer.20150143","https://doi.org/10.1257/aer.20150143","2017","jul","American Economic Association","107","7","1938--1970","Carola Frydman and Eric Hilt","Investment Banks as Corporate Monitors in the Early Twentieth Century United States","American Economic Review","Frydman_2017","article"
"857","10.1257/aer.20121437","https://doi.org/10.1257/aer.20121437","2017","jul","American Economic Association","107","7","1971--2006","Christopher Gust and Edward Herbst and David L{\'{o}}pez-Salido and Matthew E. Smith","The Empirical Implications of the Interest-Rate Lower Bound","American Economic Review","Gust_2017","article"
"858","10.1257/aer.20151714","https://doi.org/10.1257/aer.20151714","2017","jul","American Economic Association","107","7","2007--2040","Vladimir Asriyan and William Fuchs and Brett Green","Information Spillovers in Asset Markets with Correlated Values","American Economic Review","Asriyan_2017","article"
"859","10.1257/aer.20121186","https://doi.org/10.1257/aer.20121186","2017","jul","American Economic Association","107","7","2081--2107","Andreas I. Mueller","Separations, Sorting, and Cyclical Unemployment","American Economic Review","Mueller_2017","article"
"860","10.1257/aer.20150154","https://doi.org/10.1257/aer.20150154","2017","aug","American Economic Association","107","8","2109--2167","Pierre-Andr{\'{e}} Chiappori and Bernard Salani{\'{e}} and Yoram Weiss","Partner Choice, Investment in Children, and the Marital College Premium","American Economic Review","Chiappori_2017","article"
"861","10.1257/aer.20160788","https://doi.org/10.1257/aer.20160788","2017","aug","American Economic Association","107","8","2168--2203","Guido Friebel and Matthias Heinz and Miriam Krueger and Nikolay Zubanov","Team Incentives and Performance: Evidence from a Retail Chain","American Economic Review","Friebel_2017","article"
"862","10.1257/aer.20160080","https://doi.org/10.1257/aer.20160080","2017","aug","American Economic Association","107","8","2204--2242","Timothy Besley and Olle Folke and Torsten Persson and Johanna Rickne","Gender Quotas and the Crisis of the Mediocre Man: Theory and Evidence from Sweden","American Economic Review","Besley_2017","article"
"863","10.1257/aer.20151462","https://doi.org/10.1257/aer.20151462","2017","aug","American Economic Association","107","8","2243--2277","Mariann Oll{\'{a}}r and Antonio Penta","Full Implementation and Belief Restrictions","American Economic Review","Oll_r_2017","article"
"864","10.1257/aer.20160055","https://doi.org/10.1257/aer.20160055","2017","aug","American Economic Association","107","8","2308--2351","{\O}yvind Thomassen and Howard Smith and Stephan Seiler and Pasquale Schiraldi","Multi-Category Competition and Market Power: A Model of Supermarket Pricing","American Economic Review","Thomassen_2017","article"
"865","10.1257/aer.20140205","https://doi.org/10.1257/aer.20140205","2017","aug","American Economic Association","107","8","2352--2408","Klaus Adam and Albert Marcet and Johannes Beutel","Stock Price Booms and Expected Capital Gains","American Economic Review","Adam_2017","article"
"866","10.1257/aer.20111196","https://doi.org/10.1257/aer.20111196","2017","aug","American Economic Association","107","8","2409--2454","Eric M. Leeper and Nora Traum and Todd B. Walker","Clearing Up the Fiscal Multiplier Morass","American Economic Review","Leeper_2017","article"
"867","10.1257/aer.20150243","https://doi.org/10.1257/aer.20150243","2017","sep","American Economic Association","107","9","2479--2513","Klaus Desmet and Ignacio Ortu{\~{n}}o-Ort{\'{\i}}n and Romain Wacziarg","Culture, Ethnicity, and Diversity","American Economic Review","Desmet_2017","article"
"868","10.1257/aer.20141685","https://doi.org/10.1257/aer.20141685","2017","sep","American Economic Association","107","9","2514--2564","Pol Antr{\`{a}}s and Teresa C. Fort and Felix Tintelnot","The Margins of Global Sourcing: Theory and Evidence from {US} Firms","American Economic Review","Antr_s_2017","article"
"869","10.1257/aer.20160812","https://doi.org/10.1257/aer.20160812","2017","sep","American Economic Association","107","9","2565--2599","Gregory J. Martin and Ali Yurukoglu","Bias in Cable News: Persuasion and Polarization","American Economic Review","Martin_2017","article"
"870","10.1257/aer.20151282","https://doi.org/10.1257/aer.20151282","2017","sep","American Economic Association","107","9","2600--2629","Seema Jayachandran and Rohini Pande","Why Are Indian Children So Short? The Role of Birth Order and Son Preference","American Economic Review","Jayachandran_2017","article"
"871","10.1257/aer.20150233","https://doi.org/10.1257/aer.20150233","2017","sep","American Economic Association","107","9","2630--2665","Lars Ljungqvist and Thomas J. Sargent","The Fundamental Surplus","American Economic Review","Ljungqvist_2017","article"
"872","10.1257/aer.20121266","https://doi.org/10.1257/aer.20121266","2017","sep","American Economic Association","107","9","2784--2820","Loren Brandt and Johannes Van Biesebroeck and Luhang Wang and Yifan Zhang","{WTO} Accession and Performance of Chinese Manufacturing Firms","American Economic Review","Brandt_2017","article"
"873","10.1257/aer.20131026","https://doi.org/10.1257/aer.20131026","2017","oct","American Economic Association","107","10","2877--2907","Alan Manning and Barbara Petrongolo","How Local Are Labor Markets? Evidence from a Spatial Job Search Model","American Economic Review","Manning_2017","article"
"874","10.1257/aer.20161214","https://doi.org/10.1257/aer.20161214","2017","oct","American Economic Association","107","10","2908--2946","Rafael Dix-Carneiro and Brian K. Kovak","Trade Liberalization and Regional Dynamics","American Economic Review","Dix_Carneiro_2017","article"
"875","10.1257/aer.20150986","https://doi.org/10.1257/aer.20150986","2017","oct","American Economic Association","107","10","2947--2957","Derek Lemoine and Ivan Rudik","Steering the Climate System: Using Inertia to Lower the Cost of Policy","American Economic Review","Lemoine_2017","article"
"876","10.1257/aer.20131002","https://doi.org/10.1257/aer.20131002","2017","oct","American Economic Association","107","10","2958--2989","Olivier Desch{\^{e}}nes and Michael Greenstone and Joseph S. Shapiro","Defensive Investments and the Demand for Air Quality: Evidence from the {NOx} Budget Program","American Economic Review","Desch_nes_2017","article"
"877","10.1257/aer.20150755","https://doi.org/10.1257/aer.20150755","2017","oct","American Economic Association","107","10","2990--3005","Matias Iaryczower and Santiago Oliveros","Competing for Loyalty: The Dynamics of Rallying Support","American Economic Review","Iaryczower_2017","article"
"878","10.1257/aer.20150343","https://doi.org/10.1257/aer.20150343","2017","oct","American Economic Association","107","10","3006--3037","Cesi Cruz and Julien Labonne and Pablo Querub{\'{I}}n","Politician Family Networks and Electoral Outcomes: Evidence from the Philippines","American Economic Review","Cruz_2017","article"
"879","10.1257/aer.20130479","https://doi.org/10.1257/aer.20130479","2017","oct","American Economic Association","107","10","3038--3071","Matteo Maggiori","Financial Intermediation, International Risk Sharing, and Reserve Currencies","American Economic Review","Maggiori_2017","article"
"880","10.1257/aer.20150320","https://doi.org/10.1257/aer.20150320","2017","oct","American Economic Association","107","10","3072--3118","Christina D. Romer and David H. Romer","New Evidence on the Aftermath of Financial Crises in Advanced Countries","American Economic Review","Romer_2017","article"
"881","10.1257/aer.20151667","https://doi.org/10.1257/aer.20151667","2017","oct","American Economic Association","107","10","3119--3145","Benjamin H{\'{e}}bert and Jesse Schreger","The Costs of Sovereign Default: Evidence from Argentina","American Economic Review","H_bert_2017","article"
"882","10.1257/aer.20151579","https://doi.org/10.1257/aer.20151579","2017","oct","American Economic Association","107","10","3146--3181","Jos{\'{e}} A. Carrasco and Lones Smith","Search at the Margin","American Economic Review","Carrasco_2017","article"
"883","10.1257/aer.20141070","https://doi.org/10.1257/aer.20141070","2017","oct","American Economic Association","107","10","3211--3228","Andrew B. Bernard and Esther Ann B{\o}ler and Renzo Massari and Jose-Daniel Reyes and Daria Taglioni","Exporter Dynamics and Partial-Year Effects","American Economic Review","Bernard_2017","article"
"884","10.1257/aer.20160547","https://doi.org/10.1257/aer.20160547","2017","oct","American Economic Association","107","10","3243--3249","Danilo Cascaldi-Garcia","News Shocks and the Slope of the Term Structure of Interest Rates: Comment","American Economic Review","Cascaldi_Garcia_2017","article"
"885","10.1257/aer.20161946","https://doi.org/10.1257/aer.20161946","2017","oct","American Economic Association","107","10","3250--3256","Andr{\'{e}} Kurmann and Christopher Otrok","News Shocks and the Slope of the Term Structure of Interest Rates: Reply","American Economic Review","Kurmann_2017","article"
"886","10.1257/aer.20151743","https://doi.org/10.1257/aer.20151743","2017","nov","American Economic Association","107","11","3363--3385","Hao Li and Xianwen Shi","Discriminatory Information Disclosure","American Economic Review","Li_2017","article"
"887","10.1257/aer.20151497","https://doi.org/10.1257/aer.20151497","2017","nov","American Economic Association","107","11","3386--3414","Thais L{\ae}rkholm Jensen and Niels Johannesen","The Consumption Effects of the 2007{\textendash}2008 Financial Crisis: Evidence from Households in Denmark","American Economic Review","Jensen_2017","article"
"888","10.1257/aer.20121662","https://doi.org/10.1257/aer.20121662","2017","nov","American Economic Association","107","11","3447--3476","Per Krusell and Toshihiko Mukoyama and Richard Rogerson and Ay{\c{s}}egül {\c{S}}ahin","Gross Worker Flows over the Business Cycle","American Economic Review","Krusell_2017","article"
"889","10.1257/app.5.2.232","https://doi.org/10.1257/app.5.2.232","2013","jan","American Economic Association","5","2","232--260","Jay Bhattacharya and Christina Gathmann and Grant Miller","The Gorbachev Anti-Alcohol Campaign and Russia{\textquotesingle}s Mortality Crisis","American Economic Journal: Applied Economics","Bhattacharya_2013","article"
"890","10.1257/app.5.1.65","https://doi.org/10.1257/app.5.1.65","2013","jan","American Economic Association","5","1","65--103","Enrico Moretti","Real Wage Inequality","American Economic Journal: Applied Economics","Moretti_2013","article"
"891","10.1257/app.5.4.165","https://doi.org/10.1257/app.5.4.165","2013","oct","American Economic Association","5","4","165--205","Lisa B Kahn","Asymmetric Information between Employers","American Economic Journal: Applied Economics","Kahn_2013","article"
"892","10.1257/app.5.4.144","https://doi.org/10.1257/app.5.4.144","2013","oct","American Economic Association","5","4","144--164","Arash Nekoei","Immigrants{\textquotesingle} Labor Supply and Exchange Rate Volatility","American Economic Journal: Applied Economics","Nekoei_2013","article"
"893","10.1257/app.5.4.92","https://doi.org/10.1257/app.5.4.92","2013","oct","American Economic Association","5","4","92--110","Marco Gonzalez-Navarro","Deterrence and Geographical Externalities in Auto Theft","American Economic Journal: Applied Economics","Gonzalez_Navarro_2013","article"
"894","10.1257/app.5.1.136","https://doi.org/10.1257/app.5.1.136","2013","jan","American Economic Association","5","1","136--162","Sanghamitra Das and Kala Krishna and Sergey Lychagin and Rohini Somanathan","Back on the Rails: Competition and Productivity in State-Owned Industry","American Economic Journal: Applied Economics","Das_2013","article"
"895","10.1257/app.5.1.104","https://doi.org/10.1257/app.5.1.104","2013","jan","American Economic Association","5","1","104--135","Shawn Cole and Xavier Gin{\'{e}} and Jeremy Tobacman and Petia Topalova and Robert Townsend and James Vickery","Barriers to Household Risk Management: Evidence from India","American Economic Journal: Applied Economics","Cole_2013","article"
"896","10.1257/app.5.1.163","https://doi.org/10.1257/app.5.1.163","2013","jan","American Economic Association","5","1","163--192","Pascaline Dupas and Jonathan Robinson","Savings Constraints and Microenterprise Development: Evidence from a Field Experiment in Kenya","American Economic Journal: Applied Economics","Dupas_2013","article"
"897","10.1257/app.5.1.208","https://doi.org/10.1257/app.5.1.208","2013","jan","American Economic Association","5","1","208--238","Francesco Caselli and Guy Michaels","Do Oil Windfalls Improve Living Standards? Evidence from Brazil","American Economic Journal: Applied Economics","Caselli_2013","article"
"898","10.1257/app.5.1.239","https://doi.org/10.1257/app.5.1.239","2013","jan","American Economic Association","5","1","239--273","William J Collins and Katharine L Shester","Slum Clearance and Urban Renewal in the United States","American Economic Journal: Applied Economics","Collins_2013","article"
"899","10.1257/app.5.1.1","https://doi.org/10.1257/app.5.1.1","2013","jan","American Economic Association","5","1","1--31","Raj Chetty and Emmanuel Saez","Teaching the Tax Code: Earnings Responses to an Experiment with {EITC} Recipients","American Economic Journal: Applied Economics","Chetty_2013","article"
"900","10.1257/app.5.1.32","https://doi.org/10.1257/app.5.1.32","2013","jan","American Economic Association","5","1","32--64","Marianne Bertrand and Jessica Pan","The Trouble with Boys: Social Influences and the Gender Gap in Disruptive Behavior","American Economic Journal: Applied Economics","Bertrand_2013","article"
"901","10.1257/app.5.4.1","https://doi.org/10.1257/app.5.4.1","2013","oct","American Economic Association","5","4","1--27","Joshua D Angrist and Parag A Pathak and Christopher R Walters","Explaining Charter School Effectiveness","American Economic Journal: Applied Economics","Angrist_2013","article"
"902","10.1257/app.5.4.28","https://doi.org/10.1257/app.5.4.28","2013","oct","American Economic Association","5","4","28--60","Will Dobbie and Roland G Fryer","Getting Beneath the Veil of Effective Schools: Evidence From New York City","American Economic Journal: Applied Economics","Dobbie_2013","article"
"903","10.1257/app.5.1.193","https://doi.org/10.1257/app.5.1.193","2013","jan","American Economic Association","5","1","193--207","Sumit Agarwal and Bhashkar Mazumder","Cognitive Abilities and Household Financial Decision Making","American Economic Journal: Applied Economics","Agarwal_2013","article"
"904","10.1257/app.5.4.61","https://doi.org/10.1257/app.5.4.61","2013","oct","American Economic Association","5","4","61--91","Grant Miller and Diana Pinto and Marcos Vera-Hern{\'{a}}ndez","Risk Protection, Service Use, and Health Outcomes under Colombia{\textquotesingle}s Health Insurance Program for the Poor","American Economic Journal: Applied Economics","Miller_2013","article"
"905","10.1257/app.5.4.111","https://doi.org/10.1257/app.5.4.111","2013","oct","American Economic Association","5","4","111--143","Kerwin Kofi Charles and Melvin Stephens","Employment, Wages, and Voter Turnout","American Economic Journal: Applied Economics","Charles_2013","article"
"906","10.1257/app.4.3.138","https://doi.org/10.1257/app.4.3.138","2012","jul","American Economic Association","4","3","138--166","Jeremy R Magruder","High Unemployment Yet Few Small Firms: The Role of Centralized Bargaining in South Africa","American Economic Journal: Applied Economics","Magruder_2012","article"
"907","10.1257/app.4.3.167","https://doi.org/10.1257/app.4.3.167","2012","jul","American Economic Association","4","3","167--189","Abe Dunn","Drug Innovations and Welfare Measures Computed from Market Demand: The Case of Anti-Cholesterol Drugs","American Economic Journal: Applied Economics","Dunn_2012","article"
"908","10.1257/app.1.2.176","https://doi.org/10.1257/app.1.2.176","2009","mar","American Economic Association","1","2","176--215","Elise Huillery","History Matters: The Long-Term Impact of Colonial Public Investments in French West Africa","American Economic Journal: Applied Economics","Huillery_2009","article"
"909","10.1257/app.6.4.251","https://doi.org/10.1257/app.6.4.251","2014","oct","American Economic Association","6","4","251--285","Sarah R. Cohodes and Joshua S. Goodman","Merit Aid, College Quality, and College Completion: Massachusetts{\textquotesingle} Adams Scholarship as an In-Kind Subsidy","American Economic Journal: Applied Economics","Cohodes_2014","article"
"910","10.1257/app.4.4.165","https://doi.org/10.1257/app.4.4.165","2012","oct","American Economic Association","4","4","165--193","Lakshmi Iyer and Anandi Mani and Prachi Mishra and Petia Topalova","The Power of Political Voice: Women{\textquotesingle}s Political Representation and Crime in India","American Economic Journal: Applied Economics","Iyer_2012","article"
"911","10.1257/app.6.2.152","https://doi.org/10.1257/app.6.2.152","2014","apr","American Economic Association","6","2","152--177","Jobiba Chinkhumba and Susan Godlonton and Rebecca Thornton","The Demand for Medical Male Circumcision","American Economic Journal: Applied Economics","Chinkhumba_2014","article"
"912","10.1257/app.6.4.142","https://doi.org/10.1257/app.6.4.142","2014","oct","American Economic Association","6","4","142--174","Luc Behaghel and Bruno Cr{\'{e}}pon and Marc Gurgand","Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment","American Economic Journal: Applied Economics","Behaghel_2014","article"
"913","10.1257/app.4.4.194","https://doi.org/10.1257/app.4.4.194","2012","oct","American Economic Association","4","4","194--225","Lucas W Davis and Catherine Wolfram","Deregulation, Consolidation, and Efficiency: Evidence from {US} Nuclear Power","American Economic Journal: Applied Economics","Davis_2012","article"
"914","10.1257/app.6.3.1","https://doi.org/10.1257/app.6.3.1","2014","jul","American Economic Association","6","3","1--19","Kareem Haggag and Giovanni Paci","Default Tips","American Economic Journal: Applied Economics","Haggag_2014","article"
"915","10.1257/app.6.3.133","https://doi.org/10.1257/app.6.3.133","2014","jul","American Economic Association","6","3","133--158","Mariagiovanna Baccara and Allan Collard-Wexler and Leonardo Felli and Leeat Yariv","Child-Adoption Matching: Preferences for Gender and Race","American Economic Journal: Applied Economics","Baccara_2014","article"
"916","10.1257/app.4.3.64","https://doi.org/10.1257/app.4.3.64","2012","jul","American Economic Association","4","3","64--89","Rita Almeida and Pedro Carneiro","Enforcement of Labor Regulation and Informality","American Economic Journal: Applied Economics","Almeida_2012","article"
"917","10.1257/app.20140287","https://doi.org/10.1257/app.20140287","2015","jan","American Economic Association","7","1","1--21","Abhijit Banerjee and Dean Karlan and Jonathan Zinman","Six Randomized Evaluations of Microcredit: Introduction and Further Steps","American Economic Journal: Applied Economics","Banerjee_2015","article"
"918","10.1257/app.20130533","https://doi.org/10.1257/app.20130533","2015","jan","American Economic Association","7","1","22--53","Abhijit Banerjee and Esther Duflo and Rachel Glennerster and Cynthia Kinnan","The Miracle of Microfinance? Evidence from a Randomized Evaluation","American Economic Journal: Applied Economics","Banerjee_2015","article"
"919","10.1257/app.20130475","https://doi.org/10.1257/app.20130475","2015","jan","American Economic Association","7","1","54--89","Alessandro Tarozzi and Jaikishan Desai and Kristin Johnson","The Impacts of Microcredit: Evidence from Ethiopia","American Economic Journal: Applied Economics","Tarozzi_2015","article"
"920","10.1257/app.20130489","https://doi.org/10.1257/app.20130489","2015","jan","American Economic Association","7","1","90--122","Orazio Attanasio and Britta Augsburg and Ralph De Haas and Emla Fitzsimons and Heike Harmgart","The Impacts of Microfinance: Evidence from Joint-Liability Lending in Mongolia","American Economic Journal: Applied Economics","Attanasio_2015","article"
"921","10.1257/app.20130535","https://doi.org/10.1257/app.20130535","2015","jan","American Economic Association","7","1","123--150","Bruno Cr{\'{e}}pon and Florencia Devoto and Esther Duflo and William Parient{\'{e}}","Estimating the Impact of Microcredit on Those Who Take It Up: Evidence from a Randomized Experiment in Morocco","American Economic Journal: Applied Economics","Cr_pon_2015","article"
"922","10.1257/app.20130537","https://doi.org/10.1257/app.20130537","2015","jan","American Economic Association","7","1","151--182","Manuela Angelucci and Dean Karlan and Jonathan Zinman","Microcredit Impacts: Evidence from a Randomized Microcredit Program Placement Experiment by Compartamos Banco","American Economic Journal: Applied Economics","Angelucci_2015","article"
"923","10.1257/app.20130272","https://doi.org/10.1257/app.20130272","2015","jan","American Economic Association","7","1","183--203","Britta Augsburg and Ralph De Haas and Heike Harmgart and Costas Meghir","The Impacts of Microcredit: Evidence from Bosnia and Herzegovina","American Economic Journal: Applied Economics","Augsburg_2015","article"
"924","10.1257/app.20130423","https://doi.org/10.1257/app.20130423","2015","apr","American Economic Association","7","2","1--34","Gabrielle Fack and Julien Grenet","Improving College Access and Success for Low-Income Students: Evidence from a Large Need-Based Grant Program","American Economic Journal: Applied Economics","Fack_2015","article"
"925","10.1257/app.20130126","https://doi.org/10.1257/app.20130126","2015","apr","American Economic Association","7","2","35--52","Orazio P. Attanasio and Veruska Oppedisano and Marcos Vera-Hern{\'{a}}ndez","Should Cash Transfers Be Conditional? Conditionality, Preventive Care, and Health Outcomes","American Economic Journal: Applied Economics","Attanasio_2015","article"
"926","10.1257/app.20130267","https://doi.org/10.1257/app.20130267","2015","apr","American Economic Association","7","2","53--80","Diether W. Beuermann and Julian Cristia and Santiago Cueto and Ofer Malamud and Yyannu Cruz-Aguayo","One Laptop per Child at Home: Short-Term Impacts from a Randomized Experiment in Peru","American Economic Journal: Applied Economics","Beuermann_2015","article"
