"DOI","Total.Citations","Average.per.Year","Author.Order","Author.Name","Title","h-index"
"10.1257/app.6.4.1",16,"2.67","1","Olken, Benjamin A.","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",19
"10.1257/app.6.4.1",16,"2.67","2"," Onishi, Junko","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",4
"10.1257/app.6.4.1",16,"2.67","2"," Onishi, Junko","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",4
"10.1257/app.6.4.1",16,"2.67","2"," Onishi, Junko","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",4
"10.1257/app.6.4.1",16,"2.67","2"," Onishi, Junko","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",4
"10.1257/app.6.4.1",16,"2.67","3"," Wong, Susan","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",1
"10.1257/app.6.4.1",16,"2.67","3"," Wong, Susan","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",1
"10.1257/app.6.4.1",16,"2.67","3"," Wong, Susan","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",1
"10.1257/app.6.4.1",16,"2.67","3"," Wong, Susan","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",1
"10.1257/app.6.4.110",7,"1.17","1","Autor, David","Moral Hazard and Claims Deterrence in Private Disability Insurance",25
"10.1257/app.6.4.110",7,"1.17","2"," Duggan, Mark","Moral Hazard and Claims Deterrence in Private Disability Insurance",14
"10.1257/app.6.4.110",7,"1.17","3"," Gruber, Jonathan","Moral Hazard and Claims Deterrence in Private Disability Insurance",26
"10.1257/app.6.4.142",6,"1","1","Behaghel, Luc","Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment",6
"10.1257/app.6.4.142",6,"1","2"," Crepon, Bruno","Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment",7
"10.1257/app.6.4.142",6,"1","3"," Gurgand, Marc","Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment",6
"10.1257/app.6.4.175",1,"0.17","1","Tewari, Ishani","The Distributive Impacts of Financial Development: Evidence from Mortgage Markets during US Bank Branch Deregulation",1
"10.1257/app.6.4.197",10,"1.67","1","Carranza, Eliana","Soil Endowments, Female Labor Force Participation, and the Demographic Deficit of Women in India",2
"10.1257/app.6.4.226",6,"1","1","Utar, Hale","When the Floodgates Open: Northern Firms' Response to Removal of Trade Quotas on Chinese Goods",3
"10.1257/app.6.4.251",43,"7.17","1","Cohodes, Sarah R.","Merit Aid, College Quality, and College Completion: Massachusetts' Adams Scholarship as an In-Kind Subsidy",3
"10.1257/app.6.4.251",43,"7.17","2"," Goodman, Joshua S.","Merit Aid, College Quality, and College Completion: Massachusetts' Adams Scholarship as an In-Kind Subsidy",4
"10.1257/app.6.4.35",5,"0.83","1","Avitabile, Ciro","Citizenship, Fertility, and Parental Investments",3
"10.1257/app.6.4.35",5,"0.83","2"," Clots-Figueras, Irma","Citizenship, Fertility, and Parental Investments",6
"10.1257/app.6.4.35",5,"0.83","3"," Masella, Paolo","Citizenship, Fertility, and Parental Investments",5
"10.1257/app.6.4.66",6,"1","1","Sheu, Gloria","Price, Quality, and Variety: Measuring the Gains from Trade in Differentiated Products",3
"10.1257/app.6.4.90",10,"1.67","1","Blimpo, Moussa P.","Team Incentives for Education in Developing Countries: A Randomized Field Experiment in Benin",1
"10.1257/mac.2.1.189",35,"3.5","1","Banerjee, Abhijit V.","Why Does Misallocation Persist?",30
"10.1257/mac.2.1.189",35,"3.5","2"," Moll, Benjamin","Why Does Misallocation Persist?",8
"10.1257/mac.20120103",24,"4.8","1","Aghion, Philippe","Industrial Policy and Competition",30
"10.1257/mac.20120103",24,"4.8","2"," Cai, Jing","Industrial Policy and Competition",4
"10.1257/mac.20120103",24,"4.8","3"," Dewatripont, Mathias","Industrial Policy and Competition",10
"10.1257/mac.20120103",24,"4.8","4"," Du, Luosha","Industrial Policy and Competition",2
"10.1257/mac.20120103",24,"4.8","5"," Harrison, Ann","Industrial Policy and Competition",11
"10.1257/mac.20120103",24,"4.8","6"," Legros, Patrick","Industrial Policy and Competition",9
"10.1257/mac.3.2.189",14,"1.56","1","Bailey, Martha J.","Did Improvements in Household Technology Cause the Baby Boom? Evidence from Electrification, Appliance Diffusion, and the Amish",9
"10.1257/mac.3.2.189",14,"1.56","2"," Collins, William J.","Did Improvements in Household Technology Cause the Baby Boom? Evidence from Electrification, Appliance Diffusion, and the Amish",8
"10.1257/mac.4.3.66",209,"26.13","1","Dell, Melissa","Temperature Shocks and Economic Growth: Evidence from the Last Half Century",7
"10.1257/mac.4.3.66",209,"26.13","2"," Jones, Benjamin F.","Temperature Shocks and Economic Growth: Evidence from the Last Half Century",9
"10.1257/mac.4.3.66",209,"26.13","3"," Olken, Benjamin A.","Temperature Shocks and Economic Growth: Evidence from the Last Half Century",19
"10.1257/mic.20130234",4,"0.8","1","Bryan, Gharad","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",3
"10.1257/mic.20130234",4,"0.8","1","Bryan, Gharad","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",3
"10.1257/mic.20130234",4,"0.8","1","Bryan, Gharad","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",3
"10.1257/mic.20130234",4,"0.8","1","Bryan, Gharad","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",3
"10.1257/mic.20130234",4,"0.8","2"," Karlan, Dean","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",25
"10.1257/mic.20130234",4,"0.8","2"," Karlan, Dean","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",25
"10.1257/mic.20130234",4,"0.8","2"," Karlan, Dean","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",25
"10.1257/mic.20130234",4,"0.8","2"," Karlan, Dean","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",25
"10.1257/mic.20130234",4,"0.8","3"," Zinman, Jonathan","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",18
"10.1257/mic.20130234",4,"0.8","3"," Zinman, Jonathan","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",18
"10.1257/mic.20130234",4,"0.8","3"," Zinman, Jonathan","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",18
"10.1257/mic.20130234",4,"0.8","3"," Zinman, Jonathan","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment",18
"10.1257/mic.4.4.131",17,"2.13","1","Fershtman, Chaim","Equity Aversion: Social Norms and the Desire to be Ahead",8
"10.1257/mic.4.4.131",17,"2.13","2"," Gneezy, Uri","Equity Aversion: Social Norms and the Desire to be Ahead",27
"10.1257/mic.4.4.131",17,"2.13","3"," List, John A.","Equity Aversion: Social Norms and the Desire to be Ahead",36
"10.1257/mic.5.2.33",28,"4","1","Banerjee, Abhijit","Marry for What? Caste and Mate Selection in Modern India",30
"10.1257/mic.5.2.33",28,"4","2"," Duflo, Esther","Marry for What? Caste and Mate Selection in Modern India",37
"10.1257/mic.5.2.33",28,"4","3"," Ghatak, Maitreesh","Marry for What? Caste and Mate Selection in Modern India",12
"10.1257/mic.5.2.33",28,"4","4"," Lafortune, Jeanne","Marry for What? Caste and Mate Selection in Modern India",4
"10.1257/mic.6.4.407",3,"0.5","1","Collard-Wexler, Allan","Mergers and Sunk Costs: An Application to the Ready-Mix Concrete Industry",5
"10.1257/pol.1.2.163",32,"2.91","1","Mastrobuoni, Giovanni","Heterogeneity in Intra-Monthly Consumption Patterns, Self-Control, and Savings at Retirement",7
"10.1257/pol.1.2.163",32,"2.91","2"," Weinberg, Matthew","Heterogeneity in Intra-Monthly Consumption Patterns, Self-Control, and Savings at Retirement",9
"10.1257/pol.2.1.1",79,"7.9","1","Banerjee, Abhijit V.","Pitfalls of Participatory Programs Evidence from a Randomized Evaluation in Education in India",19
"10.1257/pol.2.1.1",79,"7.9","2"," Banerji, Rukmini","Pitfalls of Participatory Programs Evidence from a Randomized Evaluation in Education in India",2
"10.1257/pol.2.1.1",79,"7.9","3"," Duflo, Esther","Pitfalls of Participatory Programs Evidence from a Randomized Evaluation in Education in India",37
"10.1257/pol.2.1.1",79,"7.9","4"," Glennerster, Rachel","Pitfalls of Participatory Programs Evidence from a Randomized Evaluation in Education in India",12
"10.1257/pol.2.1.1",79,"7.9","5"," Khemani, Stuti","Pitfalls of Participatory Programs Evidence from a Randomized Evaluation in Education in India",5
"10.1257/pol.2.2.117",17,"1.7","1","Fack, Gabrielle","Are Tax Incentives for Charitable Giving Efficient? Evidence from France",5
"10.1257/pol.2.2.117",17,"1.7","2"," Landais, Camille","Are Tax Incentives for Charitable Giving Efficient? Evidence from France",6
"10.1257/pol.2.3.32",112,"11.2","1","Currie, Janet","The Effect of Fast Food Restaurants on Obesity and Weight Gain",32
"10.1257/pol.2.3.32",112,"11.2","2"," DellaVigna, Stefano","The Effect of Fast Food Restaurants on Obesity and Weight Gain",15
"10.1257/pol.2.3.32",112,"11.2","3"," Moretti, Enrico","The Effect of Fast Food Restaurants on Obesity and Weight Gain",23
"10.1257/pol.2.3.32",112,"11.2","4"," Pathania, Vikram","The Effect of Fast Food Restaurants on Obesity and Weight Gain",6
"10.1257/pol.2.4.26",31,"3.1","1","DellaVigna, Stefano","Detecting Illegal Arms Trade",15
"10.1257/pol.2.4.26",31,"3.1","2"," La Ferrara, Eliana","Detecting Illegal Arms Trade",NA
"10.1257/pol.20120337",11,"2.2","1","Fairlie, Robert W.","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",10
"10.1257/pol.20120337",11,"2.2","1","Fairlie, Robert W.","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",14
"10.1257/pol.20120337",11,"2.2","1","Fairlie, Robert W.","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",10
"10.1257/pol.20120337",11,"2.2","1","Fairlie, Robert W.","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",14
"10.1257/pol.20120337",11,"2.2","2"," Karlan, Dean","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",25
"10.1257/pol.20120337",11,"2.2","2"," Karlan, Dean","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",25
"10.1257/pol.20120337",11,"2.2","2"," Karlan, Dean","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",25
"10.1257/pol.20120337",11,"2.2","2"," Karlan, Dean","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",25
"10.1257/pol.20120337",11,"2.2","3"," Zinman, Jonathan","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",18
"10.1257/pol.20120337",11,"2.2","3"," Zinman, Jonathan","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",18
"10.1257/pol.20120337",11,"2.2","3"," Zinman, Jonathan","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",18
"10.1257/pol.20120337",11,"2.2","3"," Zinman, Jonathan","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training",18
"10.1257/pol.20130077",9,"1.8","1","Hornbeck, Richard","Does Agriculture Generate Local Economic Spillovers? Short-Run and Long-Run Evidence from the Ogallala Aquifer",8
"10.1257/pol.20130077",9,"1.8","2"," Keskin, Pinar","Does Agriculture Generate Local Economic Spillovers? Short-Run and Long-Run Evidence from the Ogallala Aquifer",2
"10.1257/pol.20130225",34,"6.8","1","Benhassine, Najy","Turning a Shove into a Nudge? A Labeled Cash Transfer for Education",2
"10.1257/pol.20130225",34,"6.8","2"," Devoto, Florencia","Turning a Shove into a Nudge? A Labeled Cash Transfer for Education",5
"10.1257/pol.20130225",34,"6.8","3"," Duflo, Esther","Turning a Shove into a Nudge? A Labeled Cash Transfer for Education",37
"10.1257/pol.20130225",34,"6.8","4"," Dupas, Pascaline","Turning a Shove into a Nudge? A Labeled Cash Transfer for Education",15
"10.1257/pol.20130225",34,"6.8","5"," Pouliquen, Victor","Turning a Shove into a Nudge? A Labeled Cash Transfer for Education",NA
"10.1257/pol.20130358",9,"2.25","1","Levitt, Steven D.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",14
"10.1257/pol.20130358",9,"2.25","1","Levitt, Steven D.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",14
"10.1257/pol.20130358",9,"2.25","1","Levitt, Steven D.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",14
"10.1257/pol.20130358",9,"2.25","1","Levitt, Steven D.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",14
"10.1257/pol.20130358",9,"2.25","2"," List, John A.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",31
"10.1257/pol.20130358",9,"2.25","2"," List, John A.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",31
"10.1257/pol.20130358",9,"2.25","2"," List, John A.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",31
"10.1257/pol.20130358",9,"2.25","2"," List, John A.","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",31
"10.1257/pol.20130358",9,"2.25","3"," Neckermann, Susanne","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",8
"10.1257/pol.20130358",9,"2.25","3"," Neckermann, Susanne","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",8
"10.1257/pol.20130358",9,"2.25","3"," Neckermann, Susanne","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",8
"10.1257/pol.20130358",9,"2.25","3"," Neckermann, Susanne","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",8
"10.1257/pol.20130358",9,"2.25","4"," Sadoff, Sally","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",5
"10.1257/pol.20130358",9,"2.25","4"," Sadoff, Sally","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",5
"10.1257/pol.20130358",9,"2.25","4"," Sadoff, Sally","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",5
"10.1257/pol.20130358",9,"2.25","4"," Sadoff, Sally","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance",5
"10.1257/pol.20130371",6,"1.5","1","Cai, Jing","The Impact of Insurance Provision on Household Production and Financial Decisions",4
"10.1257/pol.20140188",12,"3","1","Mironov, Maxim","Corruption in Procurement and the Political Cycle in Tunneling: Evidence from Financial Transactions Data",4
"10.1257/pol.20140188",12,"3","2"," Zhuravskaya, Ekaterina","Corruption in Procurement and the Political Cycle in Tunneling: Evidence from Financial Transactions Data",15
"10.1257/pol.20140262",10,"2","1","Barcellos, Silvia Helena","The Effects of Medicare on Medical Expenditure Risk and Financial Strain",4
"10.1257/pol.20140262",10,"2","2"," Jacobson, Mireille","The Effects of Medicare on Medical Expenditure Risk and Financial Strain",9
"10.1257/pol.20140273",3,"1","1","Gallagher, Justin","Household Finance after a Natural Disaster: The Case of Hurricane Katrina",3
"10.1257/pol.20140273",3,"1","2"," Hartley, Daniel","Household Finance after a Natural Disaster: The Case of Hurricane Katrina",6
"10.1257/pol.20140335",10,"2.5","1","Gruber, Jonathan","Controlling Health Care Costs through Limited Network Insurance Plans: Evidence from Massachusetts State Employees",18
"10.1257/pol.20140335",10,"2.5","2"," McKnight, Robin","Controlling Health Care Costs through Limited Network Insurance Plans: Evidence from Massachusetts State Employees",8
"10.1257/pol.3.3.144",39,"4.33","1","Gagliarducci, Stefano","Electoral Rules and Politicians' Behavior: A Micro Test",5
"10.1257/pol.3.3.144",39,"4.33","2"," Nannicini, Tommaso","Electoral Rules and Politicians' Behavior: A Micro Test",13
"10.1257/pol.3.3.144",39,"4.33","3"," Naticchioni, Paolo","Electoral Rules and Politicians' Behavior: A Micro Test",8
"10.1257/pol.3.3.206",8,"0.89","1","Pope, Devin G.","Implementing Anti-Discrimination Policies in Statistical Profiling Models",14
"10.1257/pol.3.3.206",8,"0.89","2"," Sydnor, Justin R.","Implementing Anti-Discrimination Policies in Statistical Profiling Models",8
"10.1257/pol.3.4.77",34,"3.78","1","Engelhardt, Gary V.","Medicare Part D and the Financial Protection of the Elderly",10
"10.1257/pol.3.4.77",34,"3.78","2"," Gruber, Jonathan","Medicare Part D and the Financial Protection of the Elderly",26
"10.1257/pol.4.1.127",10,"1.25","1","Gruber, Jonathan","Do Strikes Kill? Evidence from New York State",18
"10.1257/pol.4.1.127",10,"1.25","2"," Kleiner, Samuel A.","Do Strikes Kill? Evidence from New York State",6
"10.1257/pol.4.2.46",44,"5.5","1","Clemens, Jeffrey","Fiscal Policy Multipliers on Subnational Government Spending",6
"10.1257/pol.4.2.46",44,"5.5","2"," Miran, Stephen","Fiscal Policy Multipliers on Subnational Government Spending",1
"10.1257/pol.4.3.190",17,"2.13","1","Garthwaite, Craig L.","The Doctor Might See You Now: The Supply Side Effects of Public Health Insurance Expansions",4
"10.1257/pol.4.3.91",10,"1.25","1","Cascio, Elizabeth U.","Cracks in the Melting Pot: Immigration, School Choice, and Segregation",7
"10.1257/pol.4.3.91",10,"1.25","2"," Lewis, Ethan G.","Cracks in the Melting Pot: Immigration, School Choice, and Segregation",7
"10.1257/pol.4.4.100",29,"3.63","1","Edmonds, Eric V.","Poverty Alleviation and Child Labor",6
"10.1257/pol.4.4.100",29,"3.63","2"," Schady, Norbert","Poverty Alleviation and Child Labor",15
"10.1257/pol.4.4.41",33,"4.13","1","Behaghel, Luc","Framing Social Security Reform: Behavioral Responses to Changes in the Full Retirement Age",6
"10.1257/pol.4.4.41",33,"4.13","2"," Blau, David M.","Framing Social Security Reform: Behavioral Responses to Changes in the Full Retirement Age",8
"10.1257/pol.4.4.68",57,"7.13","1","Devoto, Florencia","Happiness on Tap: Piped Water Adoption in Urban Morocco",5
"10.1257/pol.4.4.68",57,"7.13","2"," Duflo, Esther","Happiness on Tap: Piped Water Adoption in Urban Morocco",37
"10.1257/pol.4.4.68",57,"7.13","3"," Dupas, Pascaline","Happiness on Tap: Piped Water Adoption in Urban Morocco",15
"10.1257/pol.4.4.68",57,"7.13","4"," Pariente, William","Happiness on Tap: Piped Water Adoption in Urban Morocco",4
"10.1257/pol.4.4.68",57,"7.13","5"," Pons, Vincent","Happiness on Tap: Piped Water Adoption in Urban Morocco",7
"10.1257/pol.5.1.146",14,"2","1","Angelucci, Manuela","The Demand for Food of Poor Urban Mexican Households: Understanding Policy Impacts Using Structural Models",9
"10.1257/pol.5.1.146",14,"2","2"," Attanasio, Orazio","The Demand for Food of Poor Urban Mexican Households: Understanding Policy Impacts Using Structural Models",17
"10.1257/pol.5.2.222",49,"7","1","Nannicini, Tommaso","Social Capital and Political Accountability",13
"10.1257/pol.5.2.222",49,"7","2"," Stella, Andrea","Social Capital and Political Accountability",2
"10.1257/pol.5.2.222",49,"7","3"," Tabellini, Guido","Social Capital and Political Accountability",13
"10.1257/pol.5.2.222",49,"7","4"," Troiano, Ugo","Social Capital and Political Accountability",5
"10.1257/pol.5.2.251",37,"5.29","1","Rouse, Cecilia Elena","Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure",7
"10.1257/pol.5.2.251",37,"5.29","2"," Hannaway, Jane","Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure",3
"10.1257/pol.5.2.251",37,"5.29","3"," Goldhaber, Dan","Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure",12
"10.1257/pol.5.2.251",37,"5.29","4"," Figlio, David","Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure",12
"10.1257/pol.5.3.189",27,"3.86","1","Grosfeld, Irena","Persistent Antimarket Culture: A Legacy of the Pale of Settlement after the Holocaust",4
"10.1257/pol.5.3.189",27,"3.86","2","Rodnyansky, Alexander","Persistent Antimarket Culture: A Legacy of the Pale of Settlement after the Holocaust",3
"10.1257/pol.5.3.189",27,"3.86","3"," Zhuravskaya, Ekaterina","Persistent Antimarket Culture: A Legacy of the Pale of Settlement after the Holocaust",15
"10.1257/pol.6.1.1",20,"3.33","1","Barbarino, Alessandro","The Incapacitation Effect of Incarceration: Evidence from Several Italian Collective Pardons",6
"10.1257/pol.6.1.1",20,"3.33","2"," Mastrobuoni, Giovanni","The Incapacitation Effect of Incarceration: Evidence from Several Italian Collective Pardons",7
"10.1257/pol.6.2.164",18,"3","1","Bhalotra, Sonia","Health and the Political Agency of Women",12
"10.1257/pol.6.2.164",18,"3","2"," Clots-Figueras, Irma","Health and the Political Agency of Women",6
"10.1257/pol.6.2.258",43,"7.17","1","Evans, William N.","Giving Mom a Break: The Impact of Higher EITC Payments on Maternal Health",10
"10.1257/pol.6.2.258",43,"7.17","2"," Garthwaite, Craig L.","Giving Mom a Break: The Impact of Higher EITC Payments on Maternal Health",10
