"","Timestamp","NetID","DOI","TypeOfArticle","OnlineData","AdditionalMaterialNumber","OnlineMaterials1_DOI","OnlineData_1","DataAbsence","DataRunClean","OnlineDataDOI2","OnlineDataHandle2","OnlineDataURL2","DataAvailability","DataAvailabilityAccess","DataAvailabilityExclusive","OtherNotes1","Is there some other online material that you wish to describe","OnlineDataDOI2_1","OnlineDataHandle2_1","OnlineDataURL2_1","DataAvailability2","DataAvailabilityAccess2","DataAvailabilityExclusive2","OtherNotes2","Do you want to describe another dataset","OnlineDataDOI3","OnlineDataHandle3","OnlineDataURL3","DataAvailability3","DataAvailabilityAccess3","DataAvailabilityExclusive3","OtherNotes3","DataRunFinal","OnlineFinalDataDOI","OnlineFinalDataHandle","OnlineFinalDataURL","FinalDataAvailability","FinalDataAvailabilityAccess","FinalDataAvailabilityExclusive","OtherNotesFinal","DataFormatInputs","OnlineDataFormat2","OnlinePrograms","OnlineProgramsInside","OnlineProgramsDOI","OnlineProgramsHDL","OnlineProgramsURL","DocReadmePresent","DocReadmeContent","ProgramFormat","ProgramSequence","ProgramsDocumentation","ProgramsHeaderAuthor","ProgramsHeaderInfo","ProgramsStructureManual","GeneralNotes","How difficult do you think replicating the article will be","OnlineMaterials","OnlineMaterials1","X61","X62","Do you want to describe another dataset provided with the article","OnlineMaterials1_URL","OnlineMaterials2","OnlineMaterials2_URL","OnlineMaterials2_DOI","Is there some other online material that you wish to describe_1","OnlineMaterials3","OnlineMaterials3_URL","OnlineMaterials3_DOI","AnalysisData","OnlineMaterials1_Description","OnlineMaterials2_Description","OnlineMaterials3_Description","Programs","OnlineDataProvided","DataSetNumbers","DataSetClassification1","OnlineDataDOI1","OnlineDataHandle1","OnlineDataURL1","OnlineDataFormat1","DataSetClassification2","OtherNotes2_1","InputData","InputData1","InputDataRef","InputDataDOI1","InputDataURL1","InputDataHandle1","InputDataFormat1","InputDataAvailability1","X94","InputData2","InputDataDOI2","InputDataHandle2","InputDataURL2","InputDataFormat2","InputDataAvailability2","InputDataOtherNotes1","InputDataOtherNotes2","Flag for follow-up","OnlinePrograms_1","[Row 1]","flag2011"
"634","10/8/2018 15:01:19","gab99","10.1257/mic.20140151","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"635","10/8/2018 16:12:45","gab99","10.1257/mic.20150009","Yes",NA,NA,NA,NA,"Only data is author chosen parameters for simulations",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The article is theoretical, but there are simulations run with author chosen parameters and figures generated from the simulations, but the author provides no code for replicating the figures.",5,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=bbG3-Zyz4qgdhHvyPv3y8JrP2ZvjCAWW",NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=1_kh-powZQMUHU1VupaaBl4nedHlCOac",NA,NA,"No",NA,NA,NA,NA,"Online appendix","Author disclosure statement",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"636","10/8/2018 16:16:30","gab99","10.1257/mic.20140232","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"637","10/9/2018 22:14:03","gab99","10.1257/mic.20150056","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"638","10/9/2018 22:32:45","gab99","10.1257/mic.20140137","Yes",NA,NA,NA,NA,"Only non-theoretical work is a simulation run as an example",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only work that requires replication is an example that produces figures. The author provides no code for running the simulated example, so the article is not replicable.",5,"Yes","https://www.aeaweb.org/aej/mic/ds/0802/2014-0137_ds.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author disclosure statements",NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"639","10/9/2018 22:55:42","gab99","10.1257/mic.20140200","Yes",NA,NA,NA,NA,"Only data is simulation parameters in the matlab code",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mic/data/0802/2014-0200_data.zip",NA,NA,"Matlab","Yes","Yes","Yes","No","No","The author provides all matlab code and a description of what each m file does. The readme is sparse in terms of directing the replicator in which codes are to be run first, but as long as all code is run in the order it is described in the readme the replication should be somewhat straightforward.",2,"Yes","https://www.aeaweb.org/aej/mic/app/0802/2014-0200_app.pdf",NA,NA,NA,NA,"https://www.aeaweb.org/aej/mic/ds/0802/2014-0200_ds.zip",NA,NA,"No",NA,NA,NA,NA,"Online appendix with additional proofs","Author disclosure statements",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"640","10/10/2018 0:35:46","skm228","10.1257/mac.5.2.118","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.5.2.118",NA,"https://www.aeaweb.org/aej/mac/data/2010-0135_data.zip",NA,NA,"Stata, Matlab","No","Yes","No","No","Yes",NA,3,"Yes","Author(s) disclosure statements- https://www.aeaweb.org/aej/mac/ds/0502/2010-0135_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author(s) disclosure statements",NA,NA,"Yes","Yes",NA,"Don't Know",NA,NA,"https://www.aeaweb.org/aej/mac/data/2010-0135_data.zip","Stata, Matlab",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"641","10/10/2018 13:08:15","ap676","10.1257/mic.6.1.1","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"642","10/10/2018 13:16:58","ap676","10.1257/mic.6.2.131","Yes",NA,NA,NA,NA,"Missing data (no justification)",NA,NA,NA,NA,NA,"DK","DK",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No programs or data given to reproduce figures provided in the article.",5,"Yes","https://www.aeaweb.org/aej/mic/ds/0602/2013-0051_ds.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure",NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"643","10/10/2018 13:25:49","ap676","10.1257/mic.6.4.272","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"644","10/10/2018 13:34:37","ap676","10.1257/mic.6.1.315","Yes",NA,NA,NA,NA,"Missing data (no justification)",NA,NA,NA,NA,NA,"DK","DK",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Multiple figures produced possibly via simulation (setting parameters to specific values) and plotting regions that contain first-best and second-best allocations",5,"Yes","https://www.aeaweb.org/aej/mic/ds/0601/2011-0072_ds.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure",NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"645","10/10/2018 13:37:48","ap676","10.1257/mic.6.1.134","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"646","10/10/2018 13:50:45","ap676","10.1257/mic.6.1.58","Yes",NA,NA,NA,NA,"Missing data (no justification)",NA,NA,NA,NA,NA,"DK","DK",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figures of first-best, second-best contracts have no code provided",5,"Yes","https://www.aeaweb.org/aej/mic/ds/0601/2012-0077_ds.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure",NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"647","10/10/2018 13:52:19","ap676","10.1257/mic.6.3.1","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"648","10/10/2018 13:53:42","ap676","10.1257/mic.6.4.162","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"649","10/10/2018 14:05:25","ap676","10.1257/mic.6.1.205","Yes",NA,NA,NA,NA,"Missing data (no justification)",NA,NA,NA,NA,NA,"DK","DK",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figures plotting optimal policy and decision space have no code provided",5,"Yes","https://www.aeaweb.org/aej/mic/ds/0601/2011-0009_ds.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure",NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"650","10/10/2018 17:01:40","nwl27","10.1257/mic.20140204","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"651","10/10/2018 17:04:19","nwl27","10.1257/mic.20140110","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"652","10/10/2018 17:05:01","nwl27","10.1257/mic.20140262","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"653","10/10/2018 17:22:04","nwl27","10.1257/mic.20130046","Yes",NA,NA,"10.1257/mic.20130046",NA,"Proprietary Data",NA,NA,NA,NA,NA,"Yes","DK",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mic.20130046",NA,"https://www.aeaweb.org/aej/mic/data/0702/2013-0046_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No","The authors made it pretty clear that this data is not possible to be released due to a nondisclosure agreement with eBay, so while they engaged in an agreement, the data's not possible for us to access",5,"Yes","https://www.aeaweb.org/aej/mic/data/0702/2013-0046_data.zip",NA,NA,NA,NA,"https://www.aeaweb.org/aej/mic/app/0702/2013-0046_app.zip",NA,"10.1257/mic.20130046","Yes","https://www.aeaweb.org/aej/mic/ds/0702/2013-0046_ds.zip",NA,"10.1257/mic.20130046",NA,"Readme file describing the order in which the programs should be run","Online Appendix",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","eBay Inc.",NA,"10.1257/mic.20130046",NA,NA,"Don't KNow","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"654","10/10/2018 17:29:30","nwl27","10.1257/mic.20140161","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"655","10/10/2018 17:30:40","nwl27","10.1257/mic.20120027","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"656","10/12/2018 10:08:03","nwl27","10.1257/mac.5.4.205","Yes",NA,NA,"10.1257/mac.5.4.205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.5.4.205",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/data/2011-0193_data.zip",NA,NA,"Stata","Yes","No","No","No","No","This only replicates Table 1, so all we'll get from this replication is a partial at best because there are multiple figures",3,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/data/2011-0193_data.zip",NA,NA,"No",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/app/2011-0193_app.pdf",NA,"10.1257/mac.5.4.205","Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/ds/0504/2011-0193_ds.zip",NA,"10.1257/mac.5.4.205",NA,"Readme file","Online Appendix",NA,"Yes","Yes",NA,"Don't Know","10.1257/mac.5.4.205",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/data/2011-0193_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"657","10/13/2018 13:45:10","jt699","10.1257/mac.4.1.69","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/2010-0136_data.zip",NA,NA,"Matlab, Mathematica","Yes","Yes","Yes","No","No",NA,3,"Yes","https://www.aeaweb.org/aej/mac/app/2010-0136_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/2010-0136_data.zip","Matlab",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"658","10/13/2018 19:14:39","nwl27","10.1257/mac.5.3.229","Yes",NA,NA,"10.1257/mac.5.3.229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.5.3.229",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/data/2011-0233_data.zip",NA,NA,"Matlab, Dynare","Yes","Yes","No","No","No","A quick look at CISER doesn't turn up Dynare, so this article will not be possible for me to replicate",4,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/data/2011-0233_data.zip",NA,NA,"No",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/ds/0503/2011-0233_ds.zip",NA,"10.1257/mac.5.3.229","No",NA,NA,NA,NA,"Readme File","Author Disclosure Statement(s)",NA,"Yes","Yes",NA,"Analysis Data","10.1257/mac.5.3.229",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/aej/mac/data/2011-0233_data.zip","Excel",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"659","10/15/2018 21:52:35","ebr63","10.1257/mac.6.3.153","Yes",NA,NA,"10.1257/mac.6.3.153",NA,NA,NA,"10.1257/mac.6.3.153",NA,"https://www.aeaweb.org/aej/mac/data/0603/2013-0029_data.zip",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excel",NA,NA,"10.1257/mac.6.3.153",NA,"https://www.aeaweb.org/aej/mac/data/0603/2013-0029_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,1,"Yes","https://www.aeaweb.org/articles?id=10.1257/mac.6.3.153",NA,NA,"Yes",NA,"https://www.aeaweb.org/articles?id=10.1257/mac.6.3.153",NA,"10.1257/mac.6.3.153","No",NA,NA,NA,NA,"Author Disclosure Statement(s)","Online Appendix",NA,"Yes","Yes",NA,"Analysis Data","10.1257/mac.6.3.153",NA,"https://www.aeaweb.org/aej/mac/data/0603/2013-0029_data.zip","Stata","Analysis Data",NA,"Yes","Levchenko & Zhang (2011)",NA,NA,NA,NA,NA,"Don't know","Yes","Yi and Zhang (2013)",NA,NA,NA,NA,"Don't know",NA,NA,"No",NA,NA,0
"660","10/15/2018 17:18:06","gab99","10.1257/mac.5.4.141","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The other provides two key analysis datasets, base_us_ts3.m and aej_us_data.mat","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/2012-0083_data.zip",NA,NA,"Matlab","Yes","Yes","Yes","Yes","No","Sequence of the programs seems unclear and the author says that all figures can be replicated using matlab files, but that the replicator can replicate ""from scratch"" using .mod files, which will require using dynare",2,"Yes","https://pubs.aeaweb.org/doi/pdfplus/10.1257/mac.5.4.141",NA,NA,"No",NA,"https://www.aeaweb.org/aej/mac/ds/0504/2012-0083_ds.zip",NA,NA,"No",NA,NA,NA,NA,"Online appendix with additional results using simulated data and with more details on the model.","Author disclosure statements",NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/2012-0083_data.zip","Matlab",NA,NA,"Yes","Federal Reserve Bank of St Louis' FRED II and Bureau of Labor Statistics",NA,NA,NA,NA,NA,"Don't know","Yes","Francis and Ramey (2009)",NA,NA,NA,NA,"Don't know","The author does not give instructions on how to access the input data.","""Hours data""","No",NA,NA,0
"661","10/15/2018 20:35:54","xs232","10.1257/mac.5.1.49","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/2010-0022_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,3,"Yes","https://www.aeaweb.org/aej/mac/app/2010-0022_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online Appendix briefly describe the process of generating the experiment",NA,NA,"Yes","Yes",NA,"Analysis Data","10.1257/mac.5.1.49",NA,NA,"Stata",NA,NA,"Yes",NA,NA,NA,NA,NA,"Unknown. The data is from some public source without specifying.","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"662","10/15/2018 22:07:40","xs232","10.1257/mac.5.1.135","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There are 3 different datasets but they all fall under the same directory.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/2011-0055_data.zip",NA,NA,"Stata",NA,"No","No","No","No","The article seems replicable but its released stata code seems like miss detailed explanations and hard to understand.",3,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/2011-0055_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
