"","DOI","title","author","year","volume","number","url","journal"
"925","10.1257/app.5.4.111","Employment, Wages, and Voter Turnout","Kerwin Kofi Charles and Melvin Stephens","2013","5","4","https://doi.org/10.1257/app.5.4.111","American Economic Journal: Applied Economics"
"926","10.1257/app.5.2.58","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of {HIV} in Kenya","Markus Goldstein and Joshua Graff Zivin and James Habyarimana and Cristian Pop-Eleches and Harsha Thirumurthy","2013","5","2","https://doi.org/10.1257/app.5.2.58","American Economic Journal: Applied Economics"
"927","10.1257/app.4.3.138","High Unemployment Yet Few Small Firms: The Role of Centralized Bargaining in South Africa","Jeremy R Magruder","2012","4","3","https://doi.org/10.1257/app.4.3.138","American Economic Journal: Applied Economics"
"928","10.1257/app.4.3.167","Drug Innovations and Welfare Measures Computed from Market Demand: The Case of Anti-Cholesterol Drugs","Abe Dunn","2012","4","3","https://doi.org/10.1257/app.4.3.167","American Economic Journal: Applied Economics"
"929","10.1257/app.1.2.176","History Matters: The Long-Term Impact of Colonial Public Investments in French West Africa","Elise Huillery","2009","1","2","https://doi.org/10.1257/app.1.2.176","American Economic Journal: Applied Economics"
"930","10.1257/app.6.4.251","Merit Aid, College Quality, and College Completion: Massachusetts{\textquotesingle} Adams Scholarship as an In-Kind Subsidy","Sarah R. Cohodes and Joshua S. Goodman","2014","6","4","https://doi.org/10.1257/app.6.4.251","American Economic Journal: Applied Economics"
"931","10.1257/app.4.4.165","The Power of Political Voice: Women{\textquotesingle}s Political Representation and Crime in India","Lakshmi Iyer and Anandi Mani and Prachi Mishra and Petia Topalova","2012","4","4","https://doi.org/10.1257/app.4.4.165","American Economic Journal: Applied Economics"
"932","10.1257/app.6.2.152","The Demand for Medical Male Circumcision","Jobiba Chinkhumba and Susan Godlonton and Rebecca Thornton","2014","6","2","https://doi.org/10.1257/app.6.2.152","American Economic Journal: Applied Economics"
"933","10.1257/app.6.4.142","Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment","Luc Behaghel and Bruno Cr{\'{e}}pon and Marc Gurgand","2014","6","4","https://doi.org/10.1257/app.6.4.142","American Economic Journal: Applied Economics"
"934","10.1257/app.4.4.194","Deregulation, Consolidation, and Efficiency: Evidence from {US} Nuclear Power","Lucas W Davis and Catherine Wolfram","2012","4","4","https://doi.org/10.1257/app.4.4.194","American Economic Journal: Applied Economics"
"935","10.1257/app.6.3.1","Default Tips","Kareem Haggag and Giovanni Paci","2014","6","3","https://doi.org/10.1257/app.6.3.1","American Economic Journal: Applied Economics"
"936","10.1257/app.6.3.133","Child-Adoption Matching: Preferences for Gender and Race","Mariagiovanna Baccara and Allan Collard-Wexler and Leonardo Felli and Leeat Yariv","2014","6","3","https://doi.org/10.1257/app.6.3.133","American Economic Journal: Applied Economics"
"937","10.1257/app.4.3.64","Enforcement of Labor Regulation and Informality","Rita Almeida and Pedro Carneiro","2012","4","3","https://doi.org/10.1257/app.4.3.64","American Economic Journal: Applied Economics"
"938","10.1257/app.20140287","Six Randomized Evaluations of Microcredit: Introduction and Further Steps","Abhijit Banerjee and Dean Karlan and Jonathan Zinman","2015","7","1","https://doi.org/10.1257/app.20140287","American Economic Journal: Applied Economics"
"939","10.1257/app.20130533","The Miracle of Microfinance? Evidence from a Randomized Evaluation","Abhijit Banerjee and Esther Duflo and Rachel Glennerster and Cynthia Kinnan","2015","7","1","https://doi.org/10.1257/app.20130533","American Economic Journal: Applied Economics"
"940","10.1257/app.20130475","The Impacts of Microcredit: Evidence from Ethiopia","Alessandro Tarozzi and Jaikishan Desai and Kristin Johnson","2015","7","1","https://doi.org/10.1257/app.20130475","American Economic Journal: Applied Economics"
"941","10.1257/app.20130489","The Impacts of Microfinance: Evidence from Joint-Liability Lending in Mongolia","Orazio Attanasio and Britta Augsburg and Ralph De Haas and Emla Fitzsimons and Heike Harmgart","2015","7","1","https://doi.org/10.1257/app.20130489","American Economic Journal: Applied Economics"
"942","10.1257/app.20130535","Estimating the Impact of Microcredit on Those Who Take It Up: Evidence from a Randomized Experiment in Morocco","Bruno Cr{\'{e}}pon and Florencia Devoto and Esther Duflo and William Parient{\'{e}}","2015","7","1","https://doi.org/10.1257/app.20130535","American Economic Journal: Applied Economics"
"943","10.1257/app.20130537","Microcredit Impacts: Evidence from a Randomized Microcredit Program Placement Experiment by Compartamos Banco","Manuela Angelucci and Dean Karlan and Jonathan Zinman","2015","7","1","https://doi.org/10.1257/app.20130537","American Economic Journal: Applied Economics"
"944","10.1257/app.20130272","The Impacts of Microcredit: Evidence from Bosnia and Herzegovina","Britta Augsburg and Ralph De Haas and Heike Harmgart and Costas Meghir","2015","7","1","https://doi.org/10.1257/app.20130272","American Economic Journal: Applied Economics"
"945","10.1257/app.20130423","Improving College Access and Success for Low-Income Students: Evidence from a Large Need-Based Grant Program","Gabrielle Fack and Julien Grenet","2015","7","2","https://doi.org/10.1257/app.20130423","American Economic Journal: Applied Economics"
"946","10.1257/app.20130126","Should Cash Transfers Be Conditional? Conditionality, Preventive Care, and Health Outcomes","Orazio P. Attanasio and Veruska Oppedisano and Marcos Vera-Hern{\'{a}}ndez","2015","7","2","https://doi.org/10.1257/app.20130126","American Economic Journal: Applied Economics"
"947","10.1257/app.20130267","One Laptop per Child at Home: Short-Term Impacts from a Randomized Experiment in Peru","Diether W. Beuermann and Julian Cristia and Santiago Cueto and Ofer Malamud and Yyannu Cruz-Aguayo","2015","7","2","https://doi.org/10.1257/app.20130267","American Economic Journal: Applied Economics"
"948","10.1257/app.20130442","Social Networks and the Decision to Insure","Jing Cai and Alain De Janvry and Elisabeth Sadoulet","2015","7","2","https://doi.org/10.1257/app.20130442","American Economic Journal: Applied Economics"
"949","10.1257/app.20130169","Regulatory Redistribution in the Market for Health Insurance","Jeffrey Clemens","2015","7","2","https://doi.org/10.1257/app.20130169","American Economic Journal: Applied Economics"
"950","10.1257/app.20130271","Do Opposites Detract? Intrahousehold Preference Heterogeneity and Inefficient Strategic Savings","Simone Schaner","2015","7","2","https://doi.org/10.1257/app.20130271","American Economic Journal: Applied Economics"
"951","10.1257/app.20140039","Legal Status and the Criminal Activity of Immigrants","Giovanni Mastrobuoni and Paolo Pinotti","2015","7","2","https://doi.org/10.1257/app.20140039","American Economic Journal: Applied Economics"
"952","10.1257/app.20140010","Channeling Remittances to Education: A Field Experiment among Migrants from El Salvador","Kate Ambler and Diego Aycinena and Dean Yang","2015","7","2","https://doi.org/10.1257/app.20140010","American Economic Journal: Applied Economics"
"953","10.1257/app.20130401","Labor Market Effects of Social Programs: Evidence from India{\textquotesingle}s Employment Guarantee","Cl{\'{e}}ment Imbert and John Papp","2015","7","2","https://doi.org/10.1257/app.20130401","American Economic Journal: Applied Economics"
"954","10.1257/app.20120337","The Role of Connections in Academic Promotions","Natalia Zinovyeva and Manuel Bagues","2015","7","2","https://doi.org/10.1257/app.20120337","American Economic Journal: Applied Economics"
"955","10.1257/app.20140185","Unintended Effects of Anonymous R{\'{e}}sum{\'{e}}s","Luc Behaghel and Bruno Cr{\'{e}}pon and Thomas Le Barbanchon","2015","7","3","https://doi.org/10.1257/app.20140185","American Economic Journal: Applied Economics"
"956","10.1257/app.20120359","Saving Lives at Birth: The Impact of Home Births on Infant Outcomes","N. Meltem Daysal and Mircea Trandafir and Reyn van Ewijk","2015","7","3","https://doi.org/10.1257/app.20120359","American Economic Journal: Applied Economics"
"957","10.1257/app.20130327","Incentives, Commitments, and Habit Formation in Exercise: Evidence from a Field Experiment with Workers at a Fortune-500 Company","Heather Royer and Mark Stehr and Justin Sydnor","2015","7","3","https://doi.org/10.1257/app.20130327","American Economic Journal: Applied Economics"
"958","10.1257/app.20130104","The Rise of Fringe Competitors in the Wake of an Emerging Middle Class: An Empirical Analysis","Alon Eizenberg and Alberto Salvo","2015","7","3","https://doi.org/10.1257/app.20130104","American Economic Journal: Applied Economics"
"959","10.1257/app.20130046","Hassle Costs and Price Discrimination: An Empirical Welfare Analysis","Guillermo Marshall","2015","7","3","https://doi.org/10.1257/app.20130046","American Economic Journal: Applied Economics"
"960","10.1257/app.20140030","The Girl Next Door: The Effect of Opposite Gender Friends on High School Achievement","Andrew J. Hill","2015","7","3","https://doi.org/10.1257/app.20140030","American Economic Journal: Applied Economics"
"961","10.1257/app.20140162","The Effect of Income on Religiousness","Thomas Buser","2015","7","3","https://doi.org/10.1257/app.20140162","American Economic Journal: Applied Economics"
"962","10.1257/app.20140201","Development from Representation? A Study of Quotas for the Scheduled Castes in India","Francesca Refsum Jensenius","2015","7","3","https://doi.org/10.1257/app.20140201","American Economic Journal: Applied Economics"
"963","10.1257/app.20130359","The Effect of Product Demand on Inequality: Evidence from the United States and the United Kingdom","Marco Leonardi","2015","7","3","https://doi.org/10.1257/app.20130359","American Economic Journal: Applied Economics"
"964","10.1257/app.20140062","The Effect of Access to College Assessments on Enrollment and Attainment","George Bulman","2015","7","4","https://doi.org/10.1257/app.20140062","American Economic Journal: Applied Economics"
"965","10.1257/app.20140352","Racial Discrimination in Grading: Evidence from Brazil","Fernando Botelho and Ricardo A. Madeira and Marcos A. Rangel","2015","7","4","https://doi.org/10.1257/app.20140352","American Economic Journal: Applied Economics"
"966","10.1257/app.20140022","Professors in Core Science Fields Are Not Always Biased against Women: Evidence from France","Thomas Breda and Son Thierry Ly","2015","7","4","https://doi.org/10.1257/app.20140022","American Economic Journal: Applied Economics"
"967","10.1257/app.20140184","Inputs in the Production of Early Childhood Human Capital: Evidence from Head Start","Christopher R. Walters","2015","7","4","https://doi.org/10.1257/app.20140184","American Economic Journal: Applied Economics"
"968","10.1257/app.20140111","The Judge, the Politician, and the Press: Newspaper Coverage and Criminal Sentencing across Electoral Systems","Claire S. H. Lim and James M. Snyder and David Strömberg","2015","7","4","https://doi.org/10.1257/app.20140111","American Economic Journal: Applied Economics"
"969","10.1257/app.20140044","Checklists and Worker Behavior: A Field Experiment","C. Kirabo Jackson and Henry S. Schneider","2015","7","4","https://doi.org/10.1257/app.20140044","American Economic Journal: Applied Economics"
"970","10.1257/app.20130482","The Consequences of Teenage Childbearing before Roe v. Wade","Kevin Lang and Russell Weinstein","2015","7","4","https://doi.org/10.1257/app.20130482","American Economic Journal: Applied Economics"
"971","10.1257/app.20120387","Political Parties and Labor-Market Outcomes: Evidence from {US} States","Louis-Philippe Beland","2015","7","4","https://doi.org/10.1257/app.20120387","American Economic Journal: Applied Economics"
"972","10.1257/app.20140350","Trade Liberalization and Markup Dispersion: Evidence from China{\textquotesingle}s {WTO} Accession","Yi Lu and Linhui Yu","2015","7","4","https://doi.org/10.1257/app.20140350","American Economic Journal: Applied Economics"
"973","10.1257/app.2.1.62","Intergenerational Networks, Unemployment, and Persistent Inequality in South Africa","Jeremy R. Magruder","2010","2","1","https://doi.org/10.1257/app.2.1.62","American Economic Journal: Applied Economics"
"974","10.1257/app.2.1.149","Prize Structure and Information in Tournaments: Experimental Evidence","Richard B. Freeman and Alexander M. Gelber","2010","2","1","https://doi.org/10.1257/app.2.1.149","American Economic Journal: Applied Economics"
"975","10.1257/app.2.2.1","Malaria Eradication in the Americas: A Retrospective Analysis of Childhood Exposure","Hoyt Bleakley","2010","2","2","https://doi.org/10.1257/app.2.2.1","American Economic Journal: Applied Economics"
"976","10.1257/app.2.2.179","Disclosure by Politicians","Simeon Djankov and Rafael La Porta and Florencio Lopez-de-Silanes and Andrei Shleifer","2010","2","2","https://doi.org/10.1257/app.2.2.179","American Economic Journal: Applied Economics"
"977","10.1257/app.2.3.60","Microfinance Games","Xavier Gin{\'{e}} and Pamela Jakiela and Dean Karlan and Jonathan Morduch","2010","2","3","https://doi.org/10.1257/app.2.3.60","American Economic Journal: Applied Economics"
"978","10.1257/app.2.4.76","Beyond Signaling and Human Capital: Education and the Revelation of Ability","Peter Arcidiacono and Patrick Bayer and Aurel Hizmo","2010","2","4","https://doi.org/10.1257/app.2.4.76","American Economic Journal: Applied Economics"
"979","10.1257/app.2.1.33","Parental Education and Child Health: Evidence from a Natural Experiment in Taiwan","Shin-Yi Chou and Jin-Tan Liu and Michael Grossman and Ted Joyce","2010","2","1","https://doi.org/10.1257/app.2.1.33","American Economic Journal: Applied Economics"
"980","10.1257/app.2.2.72","Early-life Malaria Exposure and Adult Outcomes: Evidence from Malaria Eradication in India","David Cutler and Winnie Fung and Michael Kremer and Monica Singhal and Tom Vogl","2010","2","2","https://doi.org/10.1257/app.2.2.72","American Economic Journal: Applied Economics"
"981","10.1257/app.2.2.95","Ability, Gender, and Performance Standards: Evidence from Academic Probation","Jason M Lindo and Nicholas J Sanders and Philip Oreopoulos","2010","2","2","https://doi.org/10.1257/app.2.2.95","American Economic Journal: Applied Economics"
"982","10.1257/app.2.2.118","Modern Medicine and the Twentieth Century Decline in Mortality: Evidence on the Impact of Sulfa Drugs","Seema Jayachandran and Adriana Lleras-Muney and Kimberly V Smith","2010","2","2","https://doi.org/10.1257/app.2.2.118","American Economic Journal: Applied Economics"
"983","10.1257/app.2.3.22","Information, Direct Access to Farmers, and Rural Market Performance in Central India","Aparajita Goyal","2010","2","3","https://doi.org/10.1257/app.2.3.22","American Economic Journal: Applied Economics"
"984","10.1257/app.2.3.129","Why Have College Completion Rates Declined? An Analysis of Changing Student Preparation and Collegiate Resources","John Bound and Michael F Lovenheim and Sarah Turner","2010","2","3","https://doi.org/10.1257/app.2.3.129","American Economic Journal: Applied Economics"
"985","10.1257/app.2.4.42","Trade Adjustment and Human Capital Investments: Evidence from Indian Tariff Reform","Eric V Edmonds and Nina Pavcnik and Petia Topalova","2010","2","4","https://doi.org/10.1257/app.2.4.42","American Economic Journal: Applied Economics"
"986","10.1257/app.2.4.200","Government Spending and Legislative Organization: Quasi-Experimental Evidence from Germany","Peter Egger and Marko Koethenbuerger","2010","2","4","https://doi.org/10.1257/app.2.4.200","American Economic Journal: Applied Economics"
"987","10.1257/app.2.1.165","Age at Arrival, English Proficiency, and Social Assimilation Among {US} Immigrants","Hoyt Bleakley and Aimee Chin","2010","2","1","https://doi.org/10.1257/app.2.1.165","American Economic Journal: Applied Economics"
"988","10.1257/app.2.1.193","Present-Biased Preferences and Credit Card Borrowing","Stephan Meier and Charles Sprenger","2010","2","1","https://doi.org/10.1257/app.2.1.193","American Economic Journal: Applied Economics"
"989","10.1257/app.2.2.164","Promoting Healthy Choices: Information versus Convenience","Jessica Wisdom and Julie S Downs and George Loewenstein","2010","2","2","https://doi.org/10.1257/app.2.2.164","American Economic Journal: Applied Economics"
"990","10.1257/app.2.3.190","Service Delivery and Corruption in Public Services: How Does History Matter?","Priyanka Pandey","2010","2","3","https://doi.org/10.1257/app.2.3.190","American Economic Journal: Applied Economics"
"991","10.1257/app.2.3.205","Teacher Incentives","Paul Glewwe and Nauman Ilias and Michael Kremer","2010","2","3","https://doi.org/10.1257/app.2.3.205","American Economic Journal: Applied Economics"
"992","10.1257/app.2.3.228","Dynamics of the Gender Gap for Young Professionals in the Financial and Corporate Sectors","Marianne Bertrand and Claudia Goldin and Lawrence F Katz","2010","2","3","https://doi.org/10.1257/app.2.3.228","American Economic Journal: Applied Economics"
"993","10.1257/app.2.3.256","Freedom Fries","Guy Michaels and Xiaojia Zhi","2010","2","3","https://doi.org/10.1257/app.2.3.256","American Economic Journal: Applied Economics"
"994","10.1257/app.2.4.150","School Competition and Efficiency with Publicly Funded Catholic Schools","David Card and Martin D Dooley and A. Abigail Payne","2010","2","4","https://doi.org/10.1257/app.2.4.150","American Economic Journal: Applied Economics"
"995","10.1257/app.2.4.177","(Over)insuring Modest Risks","Justin Sydnor","2010","2","4","https://doi.org/10.1257/app.2.4.177","American Economic Journal: Applied Economics"
"996","10.1257/app.2.1.116","The Changing Consequences of Attending Historically Black Colleges and Universities","Roland G. Fryer and Michael Greenstone","2010","2","1","https://doi.org/10.1257/app.2.1.116","American Economic Journal: Applied Economics"
"997","10.1257/app.2.1.211","Externalities in the Classroom: How Children Exposed to Domestic Violence Affect Everyone{\textquotesingle}s Kids","Scott E. Carrell and Mark L. Hoekstra","2010","2","1","https://doi.org/10.1257/app.2.1.211","American Economic Journal: Applied Economics"
"998","10.1257/app.2.2.147","Information, Preferences, and Public Benefit Participation: Experimental Evidence from the Advance {EITC} and 401(k) Savings","Damon Jones","2010","2","2","https://doi.org/10.1257/app.2.2.147","American Economic Journal: Applied Economics"
"999","10.1257/app.2.3.46","Information from Markets Near and Far: Mobile Phones and Agricultural Markets in Niger","Jenny C Aker","2010","2","3","https://doi.org/10.1257/app.2.3.46","American Economic Journal: Applied Economics"
"1000","10.1257/app.2.2.241","Identification of Social Interactions through Partially Overlapping Peer Groups","Giacomo De Giorgi and Michele Pellizzari and Silvia Redaelli","2010","2","2","https://doi.org/10.1257/app.2.2.241","American Economic Journal: Applied Economics"
"1001","10.1257/app.2.3.96","Do Temporary-Help Jobs Improve Labor Market Outcomes for Low-Skilled Workers? Evidence from {\textquotedblleft}Work First{\textquotedblright}","David H Autor and Susan N Houseman","2010","2","3","https://doi.org/10.1257/app.2.3.96","American Economic Journal: Applied Economics"
"1002","10.1257/app.2.1.86","Parents{\textquotesingle} Incomes and Children{\textquotesingle}s Outcomes: A Quasi-Experiment Using Transfer Payments from Casino Profits","Randall K. Q. Akee and William E. Copeland and Gordon Keeler and Adrian Angold and E. Jane Costello","2010","2","1","https://doi.org/10.1257/app.2.1.86","American Economic Journal: Applied Economics"
"1003","10.1257/app.2.2.46","Malaria Eradication and Educational Attainment: Evidence from Paraguay and Sri Lanka","Adrienne M Lucas","2010","2","2","https://doi.org/10.1257/app.2.2.46","American Economic Journal: Applied Economics"
"1004","10.1257/app.2.2.210","An Empirical Analysis of the Gender Gap in Mathematics","Roland G Fryer and Steven D Levitt","2010","2","2","https://doi.org/10.1257/app.2.2.210","American Economic Journal: Applied Economics"
"1005","10.1257/app.2.3.158","{US} Environmental Regulation and {FDI}: Evidence from a Panel of {US}-Based Multinational Firms","Rema Hanna","2010","2","3","https://doi.org/10.1257/app.2.3.158","American Economic Journal: Applied Economics"
"1006","10.1257/app.2.4.105","The Flattening Firm and Product Market Competition: The Effect of Trade Liberalization on Corporate Hierarchies","Maria Guadalupe and Julie Wulf","2010","2","4","https://doi.org/10.1257/app.2.4.105","American Economic Journal: Applied Economics"
"1007","10.1257/app.2.4.128","Minimum Wages and Earnings Inequality in Urban Mexico","Mariano Bosch and Marco Manacorda","2010","2","4","https://doi.org/10.1257/app.2.4.128","American Economic Journal: Applied Economics"
"1008","10.1257/app.3.1.1","Do Teenagers Respond to {HIV} Risk Information? Evidence from a Field Experiment in Kenya","Pascaline Dupas","2011","3","1","https://doi.org/10.1257/app.3.1.1","American Economic Journal: Applied Economics"
"1009","10.1257/app.3.1.35","Transactional Sex as a Response to Risk in Western Kenya","Jonathan Robinson and Ethan Yeh","2011","3","1","https://doi.org/10.1257/app.3.1.35","American Economic Journal: Applied Economics"
"1010","10.1257/app.3.1.65","Traffic Congestion and Infant Health: Evidence from E-{ZPass}","Janet Currie and Reed Walker","2011","3","1","https://doi.org/10.1257/app.3.1.65","American Economic Journal: Applied Economics"
"1011","10.1257/app.3.1.91","Menstruation, Sanitary Products, and School Attendance: Evidence from a Randomized Evaluation","Emily Oster and Rebecca Thornton","2011","3","1","https://doi.org/10.1257/app.3.1.91","American Economic Journal: Applied Economics"
"1012","10.1257/app.3.1.101","The Labor Market Returns to Cognitive and Noncognitive Ability: Evidence from the Swedish Enlistment","Erik Lindqvist and Roine Vestman","2011","3","1","https://doi.org/10.1257/app.3.1.101","American Economic Journal: Applied Economics"
"1013","10.1257/app.3.1.129","Minimum Wages and Firm Profitability","Mirko Draca and Stephen Machin and John Van Reenen","2011","3","1","https://doi.org/10.1257/app.3.1.129","American Economic Journal: Applied Economics"
"1014","10.1257/app.3.1.152","Are Restaurants Really Supersizing America?","Michael L Anderson and David A Matsa","2011","3","1","https://doi.org/10.1257/app.3.1.152","American Economic Journal: Applied Economics"
"1015","10.1257/app.3.1.189","Aftershocks: The Impact of Clinic Violence on Abortion Services","Mireille Jacobson and Heather Royer","2011","3","1","https://doi.org/10.1257/app.3.1.189","American Economic Journal: Applied Economics"
"1016","10.1257/app.3.1.224","Was There Really a Hawthorne Effect at the Hawthorne Plant? An Analysis of the Original Illumination Experiments","Steven D Levitt and John A List","2011","3","1","https://doi.org/10.1257/app.3.1.224","American Economic Journal: Applied Economics"
"1017","10.1257/app.3.1.239","Caste as an Impediment to Trade","Siwan Anderson","2011","3","1","https://doi.org/10.1257/app.3.1.239","American Economic Journal: Applied Economics"
"1018","10.1257/app.3.2.1","Mechanisms and Impacts of Gender Peer Effects at School","Victor Lavy and Anal{\'{\i}}a Schlosser","2011","3","2","https://doi.org/10.1257/app.3.2.1","American Economic Journal: Applied Economics"
"1019","10.1257/app.3.2.34","The Wrong Side(s) of the Tracks: The Causal Effects of Racial Segregation on Urban Poverty and Inequality","Elizabeth Oltmans Ananat","2011","3","2","https://doi.org/10.1257/app.3.2.34","American Economic Journal: Applied Economics"
"1020","10.1257/app.3.2.67","Peers, Neighborhoods, and Immigrant Student Achievement: Evidence from a Placement Policy","Olof {\AA}slund and Per-Anders Edin and Peter Fredriksson and Hans Grönqvist","2011","3","2","https://doi.org/10.1257/app.3.2.67","American Economic Journal: Applied Economics"
"1021","10.1257/app.3.2.96","Schooling and the Vietnam-Era {GI} Bill: Evidence from the Draft Lottery","Joshua D Angrist and Stacey H Chen","2011","3","2","https://doi.org/10.1257/app.3.2.96","American Economic Journal: Applied Economics"
"1022","10.1257/app.3.2.119","Conscription and Crime: Evidence from the Argentine Draft Lottery","Sebastian Galiani and Mart{\'{\i}}n A Rossi and Ernesto Schargrodsky","2011","3","2","https://doi.org/10.1257/app.3.2.119","American Economic Journal: Applied Economics"
"1023","10.1257/app.3.2.137","Purchasing Power Parity Exchange Rates for the Global Poor","Angus Deaton and Olivier Dupriez","2011","3","2","https://doi.org/10.1257/app.3.2.137","American Economic Journal: Applied Economics"
"1024","10.1257/app.3.2.167","Improving the Design of Conditional Transfer Programs: Evidence from a Randomized Education Experiment in Colombia","Felipe Barrera-Osorio and Marianne Bertrand and Leigh L Linden and Francisco Perez-Calle","2011","3","2","https://doi.org/10.1257/app.3.2.167","American Economic Journal: Applied Economics"
"1025","10.1257/app.3.2.196","The Price of Political Opposition: Evidence from Venezuela{\textquotesingle}{sMaisanta}","Chang-Tai Hsieh and Edward Miguel and Daniel Ortega and Francisco Rodriguez","2011","3","2","https://doi.org/10.1257/app.3.2.196","American Economic Journal: Applied Economics"
"1026","10.1257/app.3.3.1","Government Transfers and Political Support","Marco Manacorda and Edward Miguel and Andrea Vigorito","2011","3","3","https://doi.org/10.1257/app.3.3.1","American Economic Journal: Applied Economics"
"1027","10.1257/app.3.3.29","Do Value-Added Estimates Add Value? Accounting for Learning Dynamics","Tahir Andrabi and Jishnu Das and Asim Ijaz Khwaja and Tristan Zajonc","2011","3","3","https://doi.org/10.1257/app.3.3.29","American Economic Journal: Applied Economics"
"1028","10.1257/app.3.3.55","Financial Constraints and Inflated Home Prices during the Real Estate Boom","Itzhak Ben-David","2011","3","3","https://doi.org/10.1257/app.3.3.55","American Economic Journal: Applied Economics"
"1029","10.1257/app.3.3.88","Low-Skilled Immigration and the Labor Supply of Highly Skilled Women","Patricia Cort{\'{e}}s and Jos{\'{e}} Tessada","2011","3","3","https://doi.org/10.1257/app.3.3.88","American Economic Journal: Applied Economics"
"1030","10.1257/app.3.3.124","Marrying Up: The Role of Sex Ratio in Assortative Matching","Ran Abramitzky and Adeline Delavande and Luis Vasconcelos","2011","3","3","https://doi.org/10.1257/app.3.3.124","American Economic Journal: Applied Economics"
"1031","10.1257/app.3.3.158","Are High-Quality Schools Enough to Increase Achievement Among the Poor? Evidence from the Harlem Children{\textquotesingle}s Zone","Will Dobbie and Roland G Fryer","2011","3","3","https://doi.org/10.1257/app.3.3.158","American Economic Journal: Applied Economics"
"1032","10.1257/app.3.3.188","Subsidizing Vocational Training for Disadvantaged Youth in Colombia: Evidence from a Randomized Trial","Orazio Attanasio and Adriana Kugler and Costas Meghir","2011","3","3","https://doi.org/10.1257/app.3.3.188","American Economic Journal: Applied Economics"
"1033","10.1257/app.3.3.221","Returns to Local-Area Health Care Spending: Evidence from Health Shocks to Patients Far From Home","Joseph J Doyle","2011","3","3","https://doi.org/10.1257/app.3.3.221","American Economic Journal: Applied Economics"
"1034","10.1257/app.3.3.244","Do Social Connections Reduce Moral Hazard? Evidence from the New York City Taxi Industry","C Kirabo Jackson and Henry S Schneider","2011","3","3","https://doi.org/10.1257/app.3.3.244","American Economic Journal: Applied Economics"
"1035","10.1257/app.3.4.1","Informal Taxation","Benjamin A Olken and Monica Singhal","2011","3","4","https://doi.org/10.1257/app.3.4.1","American Economic Journal: Applied Economics"
"1036","10.1257/app.3.4.29","Public Provision and Protection of Natural Resources: Groundwater Irrigation in Rural India","Sheetal Sekhri","2011","3","4","https://doi.org/10.1257/app.3.4.29","American Economic Journal: Applied Economics"
"1037","10.1257/app.3.4.56","Health Capital and the Prenatal Environment: The Effect of Ramadan Observance During Pregnancy","Douglas Almond and Bhashkar Mazumder","2011","3","4","https://doi.org/10.1257/app.3.4.56","American Economic Journal: Applied Economics"
"1038","10.1257/app.3.4.86","The Consumption Response to Seasonal Income: Evidence from Japanese Public Pension Benefits","Melvin Stephens and Takashi Unayama","2011","3","4","https://doi.org/10.1257/app.3.4.86","American Economic Journal: Applied Economics"
"1039","10.1257/app.3.4.119","Government Advertising and Media Coverage of Corruption Scandals","Rafael Di Tella and Ignacio Franceschelli","2011","3","4","https://doi.org/10.1257/app.3.4.119","American Economic Journal: Applied Economics"
"1040","10.1257/app.3.4.152","Climate Change, Mortality, and Adaptation: Evidence from Annual Fluctuations in Weather in the {US}","Olivier Desch{\^{e}}nes and Michael Greenstone","2011","3","4","https://doi.org/10.1257/app.3.4.152","American Economic Journal: Applied Economics"
"1041","10.1257/app.3.4.186","Subsidized Farm Input Programs and Agricultural Performance: A Farm-Level Analysis of West Bengal{\textquotesingle}s Green Revolution, 1982{\textendash}1995","Pranab Bardhan and Dilip Mookherjee","2011","3","4","https://doi.org/10.1257/app.3.4.186","American Economic Journal: Applied Economics"
"1042","10.1257/app.3.4.215","Economic Shocks and Civil Conflict: A Comment","Antonio Ciccone","2011","3","4","https://doi.org/10.1257/app.3.4.215","American Economic Journal: Applied Economics"
"1043","10.1257/app.3.4.228","Re-examining Economic Shocks and Civil Conflict","Edward Miguel and Shanker Satyanath","2011","3","4","https://doi.org/10.1257/app.3.4.228","American Economic Journal: Applied Economics"
"1044","10.1257/app.4.1.1","The Short- and Long-Term Career Effects of Graduating in a Recession","Philip Oreopoulos and Till von Wachter and Andrew Heisz","2012","4","1","https://doi.org/10.1257/app.4.1.1","American Economic Journal: Applied Economics"
"1045","10.1257/app.4.1.136","Sorting in Experiments with Application to Social Preferences","Edward P Lazear and Ulrike Malmendier and Roberto A Weber","2012","4","1","https://doi.org/10.1257/app.4.1.136","American Economic Journal: Applied Economics"
"1046","10.1257/app.4.2.134","Risk Pooling, Risk Preferences, and Social Networks","Orazio Attanasio and Abigail Barr and Juan Camilo Cardenas and Garance Genicot and Costas Meghir","2012","4","2","https://doi.org/10.1257/app.4.2.134","American Economic Journal: Applied Economics"
"1047","10.1257/app.4.1.164","Investing Cash Transfers to Raise Long-Term Living Standards","Paul J Gertler and Sebastian W Martinez and Marta Rubio-Codina","2012","4","1","https://doi.org/10.1257/app.4.1.164","American Economic Journal: Applied Economics"
"1048","10.1257/app.4.4.1","Soap Operas and Fertility: Evidence from Brazil","Eliana La Ferrara and Alberto Chong and Suzanne Duryea","2012","4","4","https://doi.org/10.1257/app.4.4.1","American Economic Journal: Applied Economics"
